,year,sido,gugun,keyword,category,name,address,center
3071,2020,경기도,안산시단원구,어린이,서점,한빛어린이서점,사1동 1339-3,"['37.317933227337', '126.834945514625']"
3072,2020,경기도,안산시단원구,어린이,학습지,튼튼어린이영어,고잔동 764-3,"['37.317933227337', '126.834945514625']"
3073,2020,경기도,안산시단원구,어린이,아동 도서관,단원어린이도서관,초지동 667-3,"['37.317933227337', '126.834945514625']"
3074,2020,경기도,안산시단원구,어린이,체육관,신선 어린이공원,본오동 916,"['37.317933227337', '126.834945514625']"
3075,2020,경기도,안산시단원구,어린이,,어린이골프학원,상록구 이동 720번지 4호 안산시 경기도 KR,"['37.317933227337', '126.834945514625']"
3076,2020,경기도,안산시단원구,어린이,,어린이예술농장,사동 1345-1번지 KR 요진 요진중심상가 2층 210호,"['37.317933227337', '126.834945514625']"
3077,2020,경기도,안산시단원구,어린이,학교,산울어린이학교,대야동 371-8,"['37.317933227337', '126.834945514625']"
3078,2020,경기도,안산시단원구,어린이,관측소,안산어린이천문대,화정동 559-1,"['37.317933227337', '126.834945514625']"
3079,2020,경기도,안산시단원구,어린이,공연예술단,어린이 인형극단 콜럼버스,고잔동 이삭5길 2 KR 3층,"['37.317933227337', '126.834945514625']"
3080,2020,경기도,안산시단원구,어린이,소아 치과의사,연세행복한어린이치과의원,선부광장1로 56,"['37.343409409318', '126.816544412496']"
3081,2020,경기도,안산시단원구,어린이,,해처럼어린이짐,성포동,"['37.343409409318', '126.816544412496']"
3082,2020,경기도,안산시단원구,어린이,공원,상록수어린이공원,일동 실록1길,"['37.343409409318', '126.816544412496']"
3083,2020,경기도,안산시단원구,어린이,,어린이급식지원센터,능곡동,"['37.343409409318', '126.816544412496']"
3084,2020,경기도,안산시단원구,어린이,학교,고잔어린이영이학원,단원구 고잔동 769-1번지 5호 안산시 경기도 KR,"['37.343409409318', '126.816544412496']"
3085,2020,경기도,안산시단원구,어린이,,튼튼어린이체육교실.예쁘제의상,고잔2동 541-4,"['37.343409409318', '126.816544412496']"
3086,2020,경기도,안산시단원구,어린이,공원,소나무 어린이공원,이동 679,"['37.343409409318', '126.816544412496']"
3087,2020,경기도,안산시단원구,어린이,공원,매꼴어린이공원,연성동 798-2,"['37.343409409318', '126.816544412496']"
3088,2020,경기도,안산시단원구,어린이,아동 도서관,정왕어린이도서관,정왕시장길 45,"['37.343409409318', '126.816544412496']"
3089,2020,경기도,안산시단원구,어린이,학습지,튼튼어린이영어,고잔동 764-3,"['37.343409409318', '126.816544412496']"
3090,2020,경기도,안산시단원구,어린이,비영리단체,초록우산 어린이재단 시흥다어울림아동센터,정왕본동 큰솔로 67-8,"['37.343409409318', '126.816544412496']"
3091,2020,경기도,안산시단원구,어린이,아동 도서관,단원어린이도서관,초지동 667-3,"['37.343409409318', '126.816544412496']"
3092,2020,경기도,안산시단원구,어린이,,어린이골프학원,상록구 이동 720번지 4호 안산시 경기도 KR,"['37.343409409318', '126.816544412496']"
3093,2020,경기도,안산시단원구,어린이,,어린이음악대줄리어드학원,능곡동 745번지 404호 한일프라자 시흥시 경기도 KR,"['37.343409409318', '126.816544412496']"
3094,2020,경기도,안산시단원구,어린이,공원,산구비 어린이 공원,사동 1287,"['37.343409409318', '126.816544412496']"
3095,2020,경기도,안산시단원구,어린이,공원,후곡 어린이 공원,사1동 네고지3길,"['37.343409409318', '126.816544412496']"
3096,2020,경기도,안산시단원구,어린이,관측소,안산어린이천문대,화정동 559-1,"['37.343409409318', '126.816544412496']"
3097,2020,경기도,안산시단원구,어린이,공연예술단,어린이 인형극단 콜럼버스,고잔동 이삭5길 2 KR 3층,"['37.343409409318', '126.816544412496']"
3098,2020,경기도,안산시단원구,어린이,협회 또는 조직,(사단)한국어린이전도협회 안산지회,이동 661-4,"['37.343409409318', '126.816544412496']"
3099,2020,경기도,안산시단원구,어린이,도서관,모두어린이도서관,원본로 15,"['37.343409409318', '126.816544412496']"
3100,2020,경기도,안산시단원구,어린이,소아 치과의사,연세행복한어린이치과의원,선부광장1로 56,"['37.309672333812', '126.829398506137']"
3101,2020,경기도,안산시단원구,어린이,공원,산구비 어린이 공원,사동 1287,"['37.309672333812', '126.829398506137']"
3102,2020,경기도,안산시단원구,어린이,공원,후곡 어린이 공원,사1동 네고지3길,"['37.309672333812', '126.829398506137']"
3103,2020,경기도,안산시단원구,어린이,,해처럼어린이짐,성포동,"['37.309672333812', '126.829398506137']"
3104,2020,경기도,안산시단원구,어린이,공원,상록수어린이공원,일동 실록1길,"['37.309672333812', '126.829398506137']"
3105,2020,경기도,안산시단원구,어린이,학교,고잔어린이영이학원,단원구 고잔동 769-1번지 5호 안산시 경기도 KR,"['37.309672333812', '126.829398506137']"
3106,2020,경기도,안산시단원구,어린이,,튼튼어린이체육교실.예쁘제의상,고잔2동 541-4,"['37.309672333812', '126.829398506137']"
3107,2020,경기도,안산시단원구,어린이,공원,소나무 어린이공원,이동 679,"['37.309672333812', '126.829398506137']"
3108,2020,경기도,안산시단원구,어린이,학교,영재어린이바둑아카데미,사2동 1346,"['37.309672333812', '126.829398506137']"
3109,2020,경기도,안산시단원구,어린이,공원,문학 어린이 공원,사1동 1316,"['37.309672333812', '126.829398506137']"
3110,2020,경기도,안산시단원구,어린이,어린이 놀이시설,정글킹,감골1로 35 201호,"['37.309672333812', '126.829398506137']"
3111,2020,경기도,안산시단원구,어린이,서점,한빛어린이서점,사1동 1339-3,"['37.309672333812', '126.829398506137']"
3112,2020,경기도,안산시단원구,어린이,학습지,튼튼어린이영어,고잔동 764-3,"['37.309672333812', '126.829398506137']"
3113,2020,경기도,안산시단원구,어린이,아동 도서관,단원어린이도서관,초지동 667-3,"['37.309672333812', '126.829398506137']"
3114,2020,경기도,안산시단원구,어린이,체육관,신선 어린이공원,본오동 916,"['37.309672333812', '126.829398506137']"
3115,2020,경기도,안산시단원구,어린이,,어린이골프학원,상록구 이동 720번지 4호 안산시 경기도 KR,"['37.309672333812', '126.829398506137']"
3116,2020,경기도,안산시단원구,어린이,,어린이예술농장,사동 1345-1번지 KR 요진 요진중심상가 2층 210호,"['37.309672333812', '126.829398506137']"
3117,2020,경기도,안산시단원구,어린이,학교,산울어린이학교,대야동 371-8,"['37.309672333812', '126.829398506137']"
3118,2020,경기도,안산시단원구,어린이,공연예술단,어린이 인형극단 콜럼버스,고잔동 이삭5길 2 KR 3층,"['37.309672333812', '126.829398506137']"
3119,2020,경기도,안산시단원구,어린이,협회 또는 조직,(사단)한국어린이전도협회 안산지회,이동 661-4,"['37.309672333812', '126.829398506137']"
3120,2020,경기도,안산시단원구,어린이,소아 치과의사,연세행복한어린이치과의원,선부광장1로 56,"['37.31050914758', '126.816537662184']"
3121,2020,경기도,안산시단원구,어린이,공원,산구비 어린이 공원,사동 1287,"['37.31050914758', '126.816537662184']"
3122,2020,경기도,안산시단원구,어린이,공원,후곡 어린이 공원,사1동 네고지3길,"['37.31050914758', '126.816537662184']"
3123,2020,경기도,안산시단원구,어린이,,해처럼어린이짐,성포동,"['37.31050914758', '126.816537662184']"
3124,2020,경기도,안산시단원구,어린이,공원,상록수어린이공원,일동 실록1길,"['37.31050914758', '126.816537662184']"
3125,2020,경기도,안산시단원구,어린이,학교,고잔어린이영이학원,단원구 고잔동 769-1번지 5호 안산시 경기도 KR,"['37.31050914758', '126.816537662184']"
3126,2020,경기도,안산시단원구,어린이,,튼튼어린이체육교실.예쁘제의상,고잔2동 541-4,"['37.31050914758', '126.816537662184']"
3127,2020,경기도,안산시단원구,어린이,공원,소나무 어린이공원,이동 679,"['37.31050914758', '126.816537662184']"
3128,2020,경기도,안산시단원구,어린이,학교,영재어린이바둑아카데미,사2동 1346,"['37.31050914758', '126.816537662184']"
3129,2020,경기도,안산시단원구,어린이,공원,문학 어린이 공원,사1동 1316,"['37.31050914758', '126.816537662184']"
3130,2020,경기도,안산시단원구,어린이,어린이 놀이시설,정글킹,감골1로 35 201호,"['37.31050914758', '126.816537662184']"
3131,2020,경기도,안산시단원구,어린이,아동 도서관,정왕어린이도서관,정왕시장길 45,"['37.31050914758', '126.816537662184']"
3132,2020,경기도,안산시단원구,어린이,서점,한빛어린이서점,사1동 1339-3,"['37.31050914758', '126.816537662184']"
3133,2020,경기도,안산시단원구,어린이,학습지,튼튼어린이영어,고잔동 764-3,"['37.31050914758', '126.816537662184']"
3134,2020,경기도,안산시단원구,어린이,비영리단체,초록우산 어린이재단 시흥다어울림아동센터,정왕본동 큰솔로 67-8,"['37.31050914758', '126.816537662184']"
3135,2020,경기도,안산시단원구,어린이,아동 도서관,단원어린이도서관,초지동 667-3,"['37.31050914758', '126.816537662184']"
3136,2020,경기도,안산시단원구,어린이,체육관,신선 어린이공원,본오동 916,"['37.31050914758', '126.816537662184']"
3137,2020,경기도,안산시단원구,어린이,,어린이골프학원,상록구 이동 720번지 4호 안산시 경기도 KR,"['37.31050914758', '126.816537662184']"
3138,2020,경기도,안산시단원구,어린이,,어린이예술농장,사동 1345-1번지 KR 요진 요진중심상가 2층 210호,"['37.31050914758', '126.816537662184']"
3139,2020,경기도,안산시단원구,어린이,공연예술단,어린이 인형극단 콜럼버스,고잔동 이삭5길 2 KR 3층,"['37.31050914758', '126.816537662184']"
3140,2020,경기도,안산시상록구,어린이,소아 치과의사,연세행복한어린이치과의원,선부광장1로 56,"['37.296619909082', '126.866557932803']"
3141,2020,경기도,안산시상록구,어린이,공원,산구비 어린이 공원,사동 1287,"['37.296619909082', '126.866557932803']"
3142,2020,경기도,안산시상록구,어린이,공원,후곡 어린이 공원,사1동 네고지3길,"['37.296619909082', '126.866557932803']"
3143,2020,경기도,안산시상록구,어린이,,해처럼어린이짐,성포동,"['37.296619909082', '126.866557932803']"
3144,2020,경기도,안산시상록구,어린이,공원,상록수어린이공원,일동 실록1길,"['37.296619909082', '126.866557932803']"
3145,2020,경기도,안산시상록구,어린이,학교,고잔어린이영이학원,단원구 고잔동 769-1번지 5호 안산시 경기도 KR,"['37.296619909082', '126.866557932803']"
3146,2020,경기도,안산시상록구,어린이,,튼튼어린이체육교실.예쁘제의상,고잔2동 541-4,"['37.296619909082', '126.866557932803']"
3147,2020,경기도,안산시상록구,어린이,공원,소나무 어린이공원,이동 679,"['37.296619909082', '126.866557932803']"
3148,2020,경기도,안산시상록구,어린이,학교,영재어린이바둑아카데미,사2동 1346,"['37.296619909082', '126.866557932803']"
3149,2020,경기도,안산시상록구,어린이,공원,문학 어린이 공원,사1동 1316,"['37.296619909082', '126.866557932803']"
3150,2020,경기도,안산시상록구,어린이,어린이 놀이시설,정글킹,감골1로 35 201호,"['37.296619909082', '126.866557932803']"
3151,2020,경기도,안산시상록구,어린이,공원,금산어린이공원,대야동 183,"['37.296619909082', '126.866557932803']"
3152,2020,경기도,안산시상록구,어린이,서점,한빛어린이서점,사1동 1339-3,"['37.296619909082', '126.866557932803']"
3153,2020,경기도,안산시상록구,어린이,학습지,튼튼어린이영어,고잔동 764-3,"['37.296619909082', '126.866557932803']"
3154,2020,경기도,안산시상록구,어린이,공원,용바위어린이공원,대야동 258,"['37.296619909082', '126.866557932803']"
3155,2020,경기도,안산시상록구,어린이,공원,노산어린이공원,대야동 대야2로,"['37.296619909082', '126.866557932803']"
3156,2020,경기도,안산시상록구,어린이,아동 도서관,단원어린이도서관,초지동 667-3,"['37.296619909082', '126.866557932803']"
3157,2020,경기도,안산시상록구,어린이,체육관,신선 어린이공원,본오동 916,"['37.296619909082', '126.866557932803']"
3158,2020,경기도,안산시상록구,어린이,상점,어린이교육사,대야미동 649-4번지 군포시 경기도 KR,"['37.296619909082', '126.866557932803']"
3159,2020,경기도,안산시상록구,어린이,,어린이골프학원,상록구 이동 720번지 4호 안산시 경기도 KR,"['37.296619909082', '126.866557932803']"
3160,2020,경기도,안산시상록구,어린이,소아 치과의사,연세행복한어린이치과의원,선부광장1로 56,"['37.302937579906', '126.866876135426']"
3161,2020,경기도,안산시상록구,어린이,공원,산구비 어린이 공원,사동 1287,"['37.302937579906', '126.866876135426']"
3162,2020,경기도,안산시상록구,어린이,공원,후곡 어린이 공원,사1동 네고지3길,"['37.302937579906', '126.866876135426']"
3163,2020,경기도,안산시상록구,어린이,,해처럼어린이짐,성포동,"['37.302937579906', '126.866876135426']"
3164,2020,경기도,안산시상록구,어린이,공원,상록수어린이공원,일동 실록1길,"['37.302937579906', '126.866876135426']"
3165,2020,경기도,안산시상록구,어린이,학교,고잔어린이영이학원,단원구 고잔동 769-1번지 5호 안산시 경기도 KR,"['37.302937579906', '126.866876135426']"
3166,2020,경기도,안산시상록구,어린이,,튼튼어린이체육교실.예쁘제의상,고잔2동 541-4,"['37.302937579906', '126.866876135426']"
3167,2020,경기도,안산시상록구,어린이,공원,소나무 어린이공원,이동 679,"['37.302937579906', '126.866876135426']"
3168,2020,경기도,안산시상록구,어린이,학교,영재어린이바둑아카데미,사2동 1346,"['37.302937579906', '126.866876135426']"
3169,2020,경기도,안산시상록구,어린이,공원,문학 어린이 공원,사1동 1316,"['37.302937579906', '126.866876135426']"
3170,2020,경기도,안산시상록구,어린이,어린이 놀이시설,정글킹,감골1로 35 201호,"['37.302937579906', '126.866876135426']"
3171,2020,경기도,안산시상록구,어린이,공원,금산어린이공원,대야동 183,"['37.302937579906', '126.866876135426']"
3172,2020,경기도,안산시상록구,어린이,서점,한빛어린이서점,사1동 1339-3,"['37.302937579906', '126.866876135426']"
3173,2020,경기도,안산시상록구,어린이,학습지,튼튼어린이영어,고잔동 764-3,"['37.302937579906', '126.866876135426']"
3174,2020,경기도,안산시상록구,어린이,공원,용바위어린이공원,대야동 258,"['37.302937579906', '126.866876135426']"
3175,2020,경기도,안산시상록구,어린이,공원,노산어린이공원,대야동 대야2로,"['37.302937579906', '126.866876135426']"
3176,2020,경기도,안산시상록구,어린이,아동 도서관,단원어린이도서관,초지동 667-3,"['37.302937579906', '126.866876135426']"
3177,2020,경기도,안산시상록구,어린이,체육관,신선 어린이공원,본오동 916,"['37.302937579906', '126.866876135426']"
3178,2020,경기도,안산시상록구,어린이,상점,어린이교육사,대야미동 649-4번지 군포시 경기도 KR,"['37.302937579906', '126.866876135426']"
3179,2020,경기도,안산시상록구,어린이,,어린이골프학원,상록구 이동 720번지 4호 안산시 경기도 KR,"['37.302937579906', '126.866876135426']"
3180,2020,경기도,안양시동안구,어린이,버스 정류장,어린이공원,,"['37.391142360433', '126.95073684513']"
3181,2020,경기도,안양시동안구,어린이,,어린이동화나라,내손동,"['37.391142360433', '126.95073684513']"
3182,2020,경기도,안양시동안구,어린이,,고운별어린이,비산1동,"['37.391142360433', '126.95073684513']"
3183,2020,경기도,안양시동안구,어린이,놀이터,달안어린이공원,달안동 1109-2,"['37.391142360433', '126.95073684513']"
3184,2020,경기도,안양시동안구,어린이,공원,과일나라어린이공원,소하2동 1127,"['37.391142360433', '126.95073684513']"
3185,2020,경기도,안양시동안구,어린이,놀이터,향기어린이공원,관양2동 1486-6,"['37.391142360433', '126.95073684513']"
3186,2020,경기도,안양시동안구,어린이,체육관,어린이놀이터,광정동,"['37.391142360433', '126.95073684513']"
3187,2020,경기도,안양시동안구,어린이,도서관,새안양어린이문고,비산동 318-9,"['37.391142360433', '126.95073684513']"
3188,2020,경기도,안양시동안구,어린이,아동 도서관,안양어린이도서관,호계동 동안로 66,"['37.391142360433', '126.95073684513']"
3189,2020,경기도,안양시동안구,어린이,도서관,호계성결 꿈동산 어린이문고,호계동 1103-10,"['37.391142360433', '126.95073684513']"
3190,2020,경기도,안양시동안구,어린이,공원,새샘어린이공원,안양2동 824-11,"['37.391142360433', '126.95073684513']"
3191,2020,경기도,안양시동안구,어린이,체육관,친목어린이공원,박달2동 795-2,"['37.391142360433', '126.95073684513']"
3192,2020,경기도,안양시동안구,어린이,공원,초원어린이공원,평촌동 896-3,"['37.391142360433', '126.95073684513']"
3193,2020,경기도,안양시동안구,어린이,체육학교,정담비어린이필라테스센터,관양동 980-5번지 KR,"['37.391142360433', '126.95073684513']"
3194,2020,경기도,안양시동안구,어린이,어린이 놀이시설,석수어린이공원,석수3동 787-2,"['37.391142360433', '126.95073684513']"
3195,2020,경기도,안양시동안구,어린이,소아 치과의사,산본어린이치과,산본동 산본로323번길 27,"['37.391142360433', '126.95073684513']"
3196,2020,경기도,안양시동안구,어린이,공원,두터비어린이공원,포일동,"['37.391142360433', '126.95073684513']"
3197,2020,경기도,안양시동안구,어린이,소아 치과의사,안양어린이치과의원,관악대로 103 에비뉴 508호,"['37.391142360433', '126.95073684513']"
3198,2020,경기도,안양시동안구,어린이,영양사,군포시어린이급식관리지원센터,"(산본동, 한빛타운 6층)","['37.391142360433', '126.95073684513']"
3199,2020,경기도,안양시동안구,어린이,공원,솔향어린이공원,호계동 1080,"['37.391142360433', '126.95073684513']"
3200,2020,경기도,오산시,어린이,경로,책어린이전집,,"['37.149280603118', '127.065730768361']"
3201,2020,경기도,오산시,어린이,치과의사,서울햇빛어린이치과의원,원동 231-16번지 3층 오산시 경기도 KR,"['37.149280603118', '127.065730768361']"
3202,2020,경기도,오산시,어린이,공원,가수동어린이공원,가수동,"['37.149280603118', '127.065730768361']"
3203,2020,경기도,오산시,어린이,놀이터,수청동어린이공원,수청동,"['37.149280603118', '127.065730768361']"
3204,2020,경기도,오산시,어린이,병원 부서,서울어린이병원,대원동 789-12,"['37.149280603118', '127.065730768361']"
3205,2020,경기도,오산시,어린이,,오산튼튼어린이체육교실,진위면 야막리 338-1,"['37.149280603118', '127.065730768361']"
3206,2020,경기도,오산시,어린이,공원,은계동어린이공원,은계동,"['37.149280603118', '127.065730768361']"
3207,2020,경기도,오산시,어린이,공원,원동어린이공원,원동,"['37.149280603118', '127.065730768361']"
3208,2020,경기도,오산시,어린이,환승역/정류장,동천리입구.어린이농원,,"['37.149280603118', '127.065730768361']"
3209,2020,경기도,오산시,어린이,어린이병원,한별소아청소년,원동 811-5번지 6호 오산시 경기도 KR,"['37.149280603118', '127.065730768361']"
3210,2020,경기도,오산시,어린이,사립학교,엘지크리스틴어린이영어홍익학원,수청동 533,"['37.149280603118', '127.065730768361']"
3211,2020,경기도,오산시,어린이,공원,동물어린이공원,금암동,"['37.149280603118', '127.065730768361']"
3212,2020,경기도,오산시,어린이,천문대,동탄어린이천문대 지점,동탄면 금곡리 340-4,"['37.149280603118', '127.065730768361']"
3213,2020,경기도,오산시,어린이,공원,달빛어린이공원,동탄면 장지리 494-5,"['37.149280603118', '127.065730768361']"
3214,2020,경기도,오산시,어린이,천문대,동탄어린이천문대 본점,지곶동 79,"['37.149280603118', '127.065730768361']"
3215,2020,경기도,오산시,어린이,스포츠 단지,위풀 어린이수영장,오산동 919-17,"['37.149280603118', '127.065730768361']"
3216,2020,경기도,오산시,어린이,도서관,하북어린이도서관,진위면 하북리 129-1,"['37.149280603118', '127.065730768361']"
3217,2020,경기도,오산시,어린이,체육관,서브마린 어린이수영장 동탄오산점,중앙동 운암로 113,"['37.149280603118', '127.065730768361']"
3218,2020,경기도,오산시,어린이,,오산시어린이식품안전체험관,오산동 850-1,"['37.149280603118', '127.065730768361']"
3219,2020,경기도,오산시,어린이,어린이 놀이시설,조이블럭,양산동 175-2,"['37.149280603118', '127.065730768361']"
3220,2020,경기도,오산시,어린이,경로,책어린이전집,,"['37.154815366437', '127.073199450895']"
3221,2020,경기도,오산시,어린이,놀이터,송골마을우남퍼스트빌 어린이놀이터,10용사로,"['37.154815366437', '127.073199450895']"
3222,2020,경기도,오산시,어린이,치과의사,서울햇빛어린이치과의원,원동 231-16번지 3층 오산시 경기도 KR,"['37.154815366437', '127.073199450895']"
3223,2020,경기도,오산시,어린이,공원,가수동어린이공원,가수동,"['37.154815366437', '127.073199450895']"
3224,2020,경기도,오산시,어린이,놀이터,수청동어린이공원,수청동,"['37.154815366437', '127.073199450895']"
3225,2020,경기도,오산시,어린이,병원 부서,서울어린이병원,대원동 789-12,"['37.154815366437', '127.073199450895']"
3226,2020,경기도,오산시,어린이,공원,동탄2호어린이공원,능동 1166,"['37.154815366437', '127.073199450895']"
3227,2020,경기도,오산시,어린이,,오산튼튼어린이체육교실,진위면 야막리 338-1,"['37.154815366437', '127.073199450895']"
3228,2020,경기도,오산시,어린이,공원,은계동어린이공원,은계동,"['37.154815366437', '127.073199450895']"
3229,2020,경기도,오산시,어린이,어린이 놀이시설,조이블럭,양산동 175-2,"['37.154815366437', '127.073199450895']"
3230,2020,경기도,오산시,어린이,공원,원동어린이공원,원동,"['37.154815366437', '127.073199450895']"
3231,2020,경기도,오산시,어린이,어린이병원,한별소아청소년,원동 811-5번지 6호 오산시 경기도 KR,"['37.154815366437', '127.073199450895']"
3232,2020,경기도,오산시,어린이,사립학교,엘지크리스틴어린이영어홍익학원,수청동 533,"['37.154815366437', '127.073199450895']"
3233,2020,경기도,오산시,어린이,공원,동물어린이공원,금암동,"['37.154815366437', '127.073199450895']"
3234,2020,경기도,오산시,어린이,천문대,동탄어린이천문대 지점,동탄면 금곡리 340-4,"['37.154815366437', '127.073199450895']"
3235,2020,경기도,오산시,어린이,공원,달빛어린이공원,동탄면 장지리 494-5,"['37.154815366437', '127.073199450895']"
3236,2020,경기도,오산시,어린이,천문대,동탄어린이천문대 본점,지곶동 79,"['37.154815366437', '127.073199450895']"
3237,2020,경기도,오산시,어린이,스포츠 단지,위풀 어린이수영장,오산동 919-17,"['37.154815366437', '127.073199450895']"
3238,2020,경기도,오산시,어린이,도서관,하북어린이도서관,진위면 하북리 129-1,"['37.154815366437', '127.073199450895']"
3239,2020,경기도,오산시,어린이,체육관,서브마린 어린이수영장 동탄오산점,중앙동 운암로 113,"['37.154815366437', '127.073199450895']"
3240,2020,경기도,의정부시,어린이,,혜성어린이지,의정부동 478-6번지 의정부시 경기도 KR,"['37.744126268913', '127.051556897134']"
3241,2020,경기도,의정부시,어린이,공원,새싹어린이공원,가능동,"['37.744126268913', '127.051556897134']"
3242,2020,경기도,의정부시,어린이,공원,소망어린이공원,의정부동,"['37.744126268913', '127.051556897134']"
3243,2020,경기도,의정부시,어린이,공원,중금오어린이공원,금오동,"['37.744126268913', '127.051556897134']"
3244,2020,경기도,의정부시,어린이,유치원,어린이생활관,민락동 756-4,"['37.744126268913', '127.051556897134']"
3245,2020,경기도,의정부시,어린이,공원,어수정어린이공원,가능동,"['37.744126268913', '127.051556897134']"
3246,2020,경기도,의정부시,어린이,놀이터,키즈캐슬어린이실내놀이터,신곡동 521-1번지,"['37.744126268913', '127.051556897134']"
3247,2020,경기도,의정부시,어린이,아동용품점,어린이재단경기북부아동옹호센터,호원동 309-21,"['37.744126268913', '127.051556897134']"
3248,2020,경기도,의정부시,어린이,공원,무지개어린이공원,녹양동,"['37.744126268913', '127.051556897134']"
3249,2020,경기도,의정부시,어린이,공원,능골어린이공원,신곡동,"['37.744126268913', '127.051556897134']"
3250,2020,경기도,의정부시,어린이,공원,백합어린이공원,가능동,"['37.744126268913', '127.051556897134']"
3251,2020,경기도,의정부시,어린이,공원,호동어린이공원,호원2동,"['37.744126268913', '127.051556897134']"
3252,2020,경기도,의정부시,어린이,공원,토끼어린이공원,가능동,"['37.744126268913', '127.051556897134']"
3253,2020,경기도,의정부시,어린이,공원,꽃동네어린이공원,금오동,"['37.744126268913', '127.051556897134']"
3254,2020,경기도,의정부시,어린이,공원,초동어린이공원,신곡동,"['37.744126268913', '127.051556897134']"
3255,2020,경기도,의정부시,어린이,공원,사계어린이공원,민락동,"['37.744126268913', '127.051556897134']"
3256,2020,경기도,의정부시,어린이,버스 정류장,문예어린이공원입구(마을),,"['37.744126268913', '127.051556897134']"
3257,2020,경기도,의정부시,어린이,공원,달님어린이공원,의정부동,"['37.744126268913', '127.051556897134']"
3258,2020,경기도,의정부시,어린이,공원,부용어린이공원,민락동,"['37.744126268913', '127.051556897134']"
3259,2020,경기도,의정부시,어린이,,의정부시어린이식생활안전관리센터,자일동 204,"['37.744126268913', '127.051556897134']"
3260,2020,경기도,의정부시,어린이,,혜성어린이지,의정부동 478-6번지 의정부시 경기도 KR,"['37.738252724684', '127.040509135889']"
3261,2020,경기도,의정부시,어린이,공원,새싹어린이공원,가능동,"['37.738252724684', '127.040509135889']"
3262,2020,경기도,의정부시,어린이,공원,소망어린이공원,의정부동,"['37.738252724684', '127.040509135889']"
3263,2020,경기도,의정부시,어린이,공원,중금오어린이공원,금오동,"['37.738252724684', '127.040509135889']"
3264,2020,경기도,의정부시,어린이,유치원,어린이생활관,민락동 756-4,"['37.738252724684', '127.040509135889']"
3265,2020,경기도,의정부시,어린이,공원,어수정어린이공원,가능동,"['37.738252724684', '127.040509135889']"
3266,2020,경기도,의정부시,어린이,놀이터,키즈캐슬어린이실내놀이터,신곡동 521-1번지,"['37.738252724684', '127.040509135889']"
3267,2020,경기도,의정부시,어린이,아동용품점,어린이재단경기북부아동옹호센터,호원동 309-21,"['37.738252724684', '127.040509135889']"
3268,2020,경기도,의정부시,어린이,공원,무지개어린이공원,녹양동,"['37.738252724684', '127.040509135889']"
3269,2020,경기도,의정부시,어린이,공원,능골어린이공원,신곡동,"['37.738252724684', '127.040509135889']"
3270,2020,경기도,의정부시,어린이,공원,백합어린이공원,가능동,"['37.738252724684', '127.040509135889']"
3271,2020,경기도,의정부시,어린이,공원,호동어린이공원,호원2동,"['37.738252724684', '127.040509135889']"
3272,2020,경기도,의정부시,어린이,공원,토끼어린이공원,가능동,"['37.738252724684', '127.040509135889']"
3273,2020,경기도,의정부시,어린이,공원,꽃동네어린이공원,금오동,"['37.738252724684', '127.040509135889']"
3274,2020,경기도,의정부시,어린이,공원,초동어린이공원,신곡동,"['37.738252724684', '127.040509135889']"
3275,2020,경기도,의정부시,어린이,공원,사계어린이공원,민락동,"['37.738252724684', '127.040509135889']"
3276,2020,경기도,의정부시,어린이,버스 정류장,문예어린이공원입구(마을),,"['37.738252724684', '127.040509135889']"
3277,2020,경기도,의정부시,어린이,공원,달님어린이공원,의정부동,"['37.738252724684', '127.040509135889']"
3278,2020,경기도,의정부시,어린이,공원,부용어린이공원,민락동,"['37.738252724684', '127.040509135889']"
3279,2020,경기도,의정부시,어린이,,의정부시어린이식생활안전관리센터,자일동 204,"['37.738252724684', '127.040509135889']"
3280,2020,경기도,이천시,어린이,어린이집,성우조이플키즈어린이지,부발읍 아미리 1060-1,"['37.281101606255', '127.444860817774']"
3281,2020,경기도,이천시,어린이,아동 도서관,책벌레어린이아동도서,중리동 182-4,"['37.281101606255', '127.444860817774']"
3282,2020,경기도,이천시,어린이,공원,어울림 어린이 공원,부발읍 아미리 692-17,"['37.281101606255', '127.444860817774']"
3283,2020,경기도,이천시,어린이,유치원,어린이정원유치원,사음동,"['37.281101606255', '127.444860817774']"
3284,2020,경기도,이천시,어린이,아동 도서관,어린이도서관,남천로 31,"['37.281101606255', '127.444860817774']"
3285,2020,경기도,이천시,어린이,공원,바다빛 어린이 공원,부발읍 아미리 660,"['37.281101606255', '127.444860817774']"
3286,2020,경기도,이천시,어린이,도서관,설봉푸른 학교어린이도서관,창전동 447-22,"['37.281101606255', '127.444860817774']"
3287,2020,경기도,이천시,어린이,학습지,어린이공부방,창전동,"['37.281101606255', '127.444860817774']"
3288,2020,경기도,이천시,어린이,서점,책벌레어린이서점,증포동 375-14번지 KR 1층 10호,"['37.281101606255', '127.444860817774']"
3289,2020,경기도,이천시,어린이,공공사업부,경기광주어린이급식관리지원센터,곤지암읍 경충대로 26 KR 인문사회관 212호,"['37.281101606255', '127.444860817774']"
3290,2020,경기도,이천시,어린이,어린이 놀이시설,인스앤슬라임 이천점,중리동 서희로 36 KR 2층,"['37.281101606255', '127.444860817774']"
3291,2020,경기도,이천시,어린이,어린이집,파스텔어린이집,고담동 65번지 경기도이천시 이천시 경기도 KR,"['37.281101606255', '127.444860817774']"
