id,year,sido,gugun,keyword,category,name,address,center
0,2020,서울특별시,강남구,어린이,학교,어린이나라어린이집,성내동 427번지 강동구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
1,2020,서울특별시,강남구,어린이,어린이병원,서울특별시립어린이병원,헌릉로 260,"['37.487561327294', '127.103924752626']"
2,2020,서울특별시,강남구,어린이,교육,강동어린이회관,성내1동 556-1,"['37.487561327294', '127.103924752626']"
3,2020,서울특별시,강남구,어린이,버스 정류장,어린이공원,,"['37.487561327294', '127.103924752626']"
4,2020,서울특별시,강남구,어린이,소아 치과의사,서울어린이치과,44-15 강남구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
5,2020,서울특별시,강남구,어린이,소아 치과의사,CDC어린이치과병원,청담동 70-15,"['37.487561327294', '127.103924752626']"
6,2020,서울특별시,강남구,어린이,놀이터,107동 어린이 놀이터,은행동 1932-6,"['37.487561327294', '127.103924752626']"
7,2020,서울특별시,강남구,어린이,소아 치과의사,바르고튼튼한어린이치과,선릉로162길 39,"['37.487561327294', '127.103924752626']"
8,2020,서울특별시,강남구,어린이,공원,어린이왕국,석촌호수로,"['37.487561327294', '127.103924752626']"
9,2020,서울특별시,강남구,어린이,어린이집,(사단)어린이세상,논현2동 263-9,"['37.487561327294', '127.103924752626']"
10,2020,서울특별시,강남구,어린이,학교,영풍어린이공원,거여동,"['37.487561327294', '127.103924752626']"
11,2020,서울특별시,강남구,어린이,놀이터,어린이 놀이터,잠실3동 올림픽로 215,"['37.487561327294', '127.103924752626']"
12,2020,서울특별시,강남구,어린이,학교,어린이병원학교,풍납동 388-1,"['37.487561327294', '127.103924752626']"
13,2020,서울특별시,강남구,어린이,공원,팔각정어린이공원,가락본동 118,"['37.487561327294', '127.103924752626']"
14,2020,서울특별시,강남구,어린이,공원,성내천어린이공원,성내동 463-4,"['37.487561327294', '127.103924752626']"
15,2020,서울특별시,강남구,어린이,체육관,수정어린이공원,문정동 동남로8길 21,"['37.487561327294', '127.103924752626']"
16,2020,서울특별시,강남구,어린이,유치원,한국어린이육영회부설유치원,신천동 7-12,"['37.487561327294', '127.103924752626']"
17,2020,서울특별시,강남구,어린이,도서관,푸른어린이문고,태평동 5572,"['37.487561327294', '127.103924752626']"
18,2020,서울특별시,강남구,어린이,소아 치과의사,아이자람어린이치과,위례광장로 310 KR A동 410호 우성트램타워,"['37.487561327294', '127.103924752626']"
19,2020,서울특별시,강남구,어린이,아동 도서관,중원어린이도서관,금광2동 산성대로408번길 42,"['37.487561327294', '127.103924752626']"
20,2020,서울특별시,강남구,어린이,어린이집,서울대학교 어린이보육지원센터 백합어린이집,낙성대동 산4-1,"['37.497967800874', '127.029759235501']"
21,2020,서울특별시,강남구,어린이,어린이병원,서울특별시립어린이병원,헌릉로 260,"['37.497967800874', '127.029759235501']"
22,2020,서울특별시,강남구,어린이,어린이집,어린이나라어린이집,구의동 250-16,"['37.497967800874', '127.029759235501']"
23,2020,서울특별시,강남구,어린이,소아 치과의사,서울어린이치과,44-15 강남구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
24,2020,서울특별시,강남구,어린이,소아 치과의사,CDC어린이치과병원,청담동 70-15,"['37.497967800874', '127.029759235501']"
25,2020,서울특별시,강남구,어린이,어린이집,(사단)어린이나라,구의1동 242-8,"['37.497967800874', '127.029759235501']"
26,2020,서울특별시,강남구,어린이,어린이집,(주)키즈엠어린이수영,번지 B 동 KR 서울특별시 강남구 신사동 528 보암빌딩 1층,"['37.497967800874', '127.029759235501']"
27,2020,서울특별시,강남구,어린이,소아 치과의사,바르고튼튼한어린이치과,선릉로162길 39,"['37.497967800874', '127.029759235501']"
28,2020,서울특별시,강남구,어린이,어린이 놀이시설,샛별어린이공원,사당5동 1144,"['37.497967800874', '127.029759235501']"
29,2020,서울특별시,강남구,어린이,실내 놀이터,미키랜드어린이실내놀이터,봉천동 1000-1,"['37.497967800874', '127.029759235501']"
30,2020,서울특별시,강남구,어린이,국립박물관,국립중앙박물관 어린이박물관,서빙고로 137,"['37.497967800874', '127.029759235501']"
31,2020,서울특별시,강남구,어린이,비영리단체,(사단)세계어린이태권도연맹,회나무로44길 36,"['37.497967800874', '127.029759235501']"
32,2020,서울특별시,강남구,어린이,공원,어린이왕국,석촌호수로,"['37.497967800874', '127.029759235501']"
33,2020,서울특별시,강남구,어린이,놀이터,꿈나무어린이공원,이촌로,"['37.497967800874', '127.029759235501']"
34,2020,서울특별시,강남구,어린이,어린이집,(사단)어린이세상,논현2동 263-9,"['37.497967800874', '127.029759235501']"
35,2020,서울특별시,강남구,어린이,놀이공원,어린이대공원,능동로 216,"['37.497967800874', '127.029759235501']"
36,2020,서울특별시,강남구,어린이,도서관,국립어린이청소년도서관,테헤란로7길 21,"['37.497967800874', '127.029759235501']"
37,2020,서울특별시,강남구,어린이,놀이터,종열어린이공원,"-dong,, 103-4 양재1동","['37.497967800874', '127.029759235501']"
38,2020,서울특별시,강남구,어린이,어린이 놀이시설,어린이놀이터,반포동 977,"['37.497967800874', '127.029759235501']"
39,2020,서울특별시,강남구,어린이,놀이터,희망어린이공원,동작동,"['37.497967800874', '127.029759235501']"
40,2020,서울특별시,강남구,초등학교,초등학교,서울일원초등학교,영동대로4길 20,"['37.487561327294', '127.103924752626']"
41,2020,서울특별시,강남구,초등학교,초등학교,성남초등학교,수정로 233,"['37.487561327294', '127.103924752626']"
42,2020,서울특별시,강남구,초등학교,초등학교,서울도성초등학교,역삼로 313,"['37.487561327294', '127.103924752626']"
43,2020,서울특별시,강남구,초등학교,초등학교,서울양재초등학교,양재1동 바우뫼로18길 14,"['37.487561327294', '127.103924752626']"
44,2020,서울특별시,강남구,초등학교,초등학교,서울성일초등학교,성내로15길 33,"['37.487561327294', '127.103924752626']"
45,2020,서울특별시,강남구,초등학교,초등학교,감일초등학교,감북동 KR 감이동 291-6,"['37.487561327294', '127.103924752626']"
46,2020,서울특별시,강남구,초등학교,초등학교,성남은행초등학교,은행2동 652,"['37.487561327294', '127.103924752626']"
47,2020,서울특별시,강남구,초등학교,초등학교,성남동초등학교,자혜로32번길 10,"['37.487561327294', '127.103924752626']"
48,2020,서울특별시,강남구,초등학교,초등학교,단대초등학교,단대로 30,"['37.487561327294', '127.103924752626']"
49,2020,서울특별시,강남구,초등학교,초등학교,서울석촌초등학교,가락로11길 26,"['37.487561327294', '127.103924752626']"
50,2020,서울특별시,강남구,초등학교,초등학교,성남북초등학교,희망로534번길 3,"['37.487561327294', '127.103924752626']"
51,2020,서울특별시,강남구,초등학교,초등학교,서울구룡초등학교,개포4동 655,"['37.487561327294', '127.103924752626']"
52,2020,서울특별시,강남구,초등학교,초등학교,서울대청초등학교,양재대로55길 28,"['37.487561327294', '127.103924752626']"
53,2020,서울특별시,강남구,초등학교,초등학교,서울율현초등학교,세곡동 밤고개로 21길 15,"['37.487561327294', '127.103924752626']"
54,2020,서울특별시,강남구,초등학교,초등학교,서울평화초등학교,송파대로26길 22,"['37.487561327294', '127.103924752626']"
55,2020,서울특별시,강남구,초등학교,초등학교,해누리초등학교,송파대로37길 95,"['37.487561327294', '127.103924752626']"
56,2020,서울특별시,강남구,초등학교,초등학교,금빛초등학교,남문로 112,"['37.487561327294', '127.103924752626']"
57,2020,서울특별시,강남구,초등학교,초등학교,서울가동초등학교,중대로20길 47,"['37.487561327294', '127.103924752626']"
58,2020,서울특별시,강남구,초등학교,초등학교,서울대모초등학교,일원동 광평로20길 27,"['37.487561327294', '127.103924752626']"
59,2020,서울특별시,강남구,초등학교,초등학교,태평초등학교,남문로32번길 7,"['37.487561327294', '127.103924752626']"
60,2020,서울특별시,강남구,초등학교,초등학교,서울일원초등학교,영동대로4길 20,"['37.497967800874', '127.029759235501']"
61,2020,서울특별시,강남구,초등학교,초등학교,서울용산초등학교,한강대로57길 33,"['37.497967800874', '127.029759235501']"
62,2020,서울특별시,강남구,초등학교,초등학교,서울서초초등학교,서초동 서운로 178,"['37.497967800874', '127.029759235501']"
63,2020,서울특별시,강남구,초등학교,초등학교,서울도성초등학교,역삼로 313,"['37.497967800874', '127.029759235501']"
64,2020,서울특별시,강남구,초등학교,초등학교,서울한남초등학교,한남대로 112,"['37.497967800874', '127.029759235501']"
65,2020,서울특별시,강남구,초등학교,초등학교,서울양재초등학교,양재1동 바우뫼로18길 14,"['37.497967800874', '127.029759235501']"
66,2020,서울특별시,강남구,초등학교,초등학교,서울신양초등학교,능동로 42,"['37.497967800874', '127.029759235501']"
67,2020,서울특별시,강남구,초등학교,초등학교,서울봉천초등학교,봉천동 28-6,"['37.497967800874', '127.029759235501']"
68,2020,서울특별시,강남구,초등학교,초등학교,서울구룡초등학교,개포4동 655,"['37.497967800874', '127.029759235501']"
69,2020,서울특별시,강남구,초등학교,초등학교,서울원촌초등학교,반포1동 사평대로45길 26,"['37.497967800874', '127.029759235501']"
70,2020,서울특별시,강남구,초등학교,초등학교,서울이태원초등학교,이태원2동 녹사평대로40길 19,"['37.497967800874', '127.029759235501']"
71,2020,서울특별시,강남구,초등학교,초등학교,서울대청초등학교,양재대로55길 28,"['37.497967800874', '127.029759235501']"
72,2020,서울특별시,강남구,초등학교,초등학교,해누리초등학교,송파대로37길 95,"['37.497967800874', '127.029759235501']"
73,2020,서울특별시,강남구,초등학교,초등학교,서울대모초등학교,일원동 광평로20길 27,"['37.497967800874', '127.029759235501']"
74,2020,서울특별시,강남구,초등학교,초등학교,서울압구정초등학교,압구정로39길 29,"['37.497967800874', '127.029759235501']"
75,2020,서울특별시,강남구,초등학교,초등학교,서울보광초등학교,이태원1동 우사단로 20,"['37.497967800874', '127.029759235501']"
76,2020,서울특별시,강남구,초등학교,초등학교,서울신동초등학교,나루터로 15,"['37.497967800874', '127.029759235501']"
77,2020,서울특별시,강남구,초등학교,초등학교,서울남정초등학교,원효로64길 17-10,"['37.497967800874', '127.029759235501']"
78,2020,서울특별시,강남구,초등학교,초등학교,서울우면초등학교,태봉로 59,"['37.497967800874', '127.029759235501']"
79,2020,서울특별시,강남구,초등학교,초등학교,서울삼전초등학교,백제고분로28길 19,"['37.497967800874', '127.029759235501']"
80,2020,서울특별시,강남구,놀이터,놀이터,은행정이 놀이터,은행동 은이로37번길 14,"['37.487561327294', '127.103924752626']"
81,2020,서울특별시,강남구,놀이터,놀이터,107동 어린이 놀이터,은행동 1932-6,"['37.487561327294', '127.103924752626']"
82,2020,서울특별시,강남구,놀이터,놀이터,은행동 현대아파트 놀이터,금광2동 2870,"['37.487561327294', '127.103924752626']"
83,2020,서울특별시,강남구,놀이터,놀이터,친구들놀이터,수정구 태평동 3307-150번지 하동 1층 성남시 경기도 KR,"['37.487561327294', '127.103924752626']"
84,2020,서울특별시,강남구,놀이터,놀이터,어린이 놀이터,잠실3동 올림픽로 215,"['37.487561327294', '127.103924752626']"
85,2020,서울특별시,강남구,놀이터,실내 놀이터,레전드 히어로즈 역삼 르파크점,테헤란로22길 12,"['37.487561327294', '127.103924752626']"
86,2020,서울특별시,강남구,놀이터,놀이터,개나리래미안놀이터,역삼로,"['37.487561327294', '127.103924752626']"
87,2020,서울특별시,강남구,놀이터,놀이터,빛여울 어린이놀이터,은행동 은이로27번길,"['37.487561327294', '127.103924752626']"
88,2020,서울특별시,강남구,놀이터,놀이터,소야놀이터,자양동 677-23번지 1층,"['37.487561327294', '127.103924752626']"
89,2020,서울특별시,강남구,놀이터,놀이터,블러놀이터,성내동 519-6번지 1층 강동구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
90,2020,서울특별시,강남구,놀이터,놀이터,꼬냥이놀이터,잠실동 206-4번지 송파구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
91,2020,서울특별시,강남구,놀이터,놀이터,미미위클린놀이터,도곡1동 도곡로18길 57,"['37.487561327294', '127.103924752626']"
92,2020,서울특별시,강남구,놀이터,놀이터,주먹놀이터,자양동 584-28번지 1층 광진구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
93,2020,서울특별시,강남구,놀이터,놀이터,실내놀이터,둔촌동 494-11번지 B1호 강동구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
94,2020,서울특별시,강남구,놀이터,실내 놀이터,코코몽 키즈랜드 송파점,문정동 516,"['37.487561327294', '127.103924752626']"
95,2020,서울특별시,강남구,놀이터,놀이터,어린이놀이터,양재2동 236 양재시민의숲,"['37.487561327294', '127.103924752626']"
96,2020,서울특별시,강남구,놀이터,놀이터,와따플레이잠실점,잠실6동,"['37.487561327294', '127.103924752626']"
97,2020,서울특별시,강남구,놀이터,공동작업 공간,놀이터,도곡2동 515-17,"['37.487561327294', '127.103924752626']"
98,2020,서울특별시,강남구,놀이터,놀이터,실내놀이터,자양동 497-4번지 2층 광진구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
99,2020,서울특별시,강남구,놀이터,공중화장실,공중화장실 개롱공원놀이터,가락동 195,"['37.487561327294', '127.103924752626']"
100,2020,서울특별시,강남구,놀이터,놀이터,놀이터,용산동3가 1-28번지 용산구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
101,2020,서울특별시,강남구,놀이터,놀이터,이촌한강공원어린이놀이터,이촌동,"['37.497967800874', '127.029759235501']"
102,2020,서울특별시,강남구,놀이터,놀이터,한마음 놀이터,용산동5가,"['37.497967800874', '127.029759235501']"
103,2020,서울특별시,강남구,놀이터,놀이터,코아놀이터,반포3 잠원로3길 동,"['37.497967800874', '127.029759235501']"
104,2020,서울특별시,강남구,놀이터,놀이터,어린이 놀이터,잠실3동 올림픽로 215,"['37.497967800874', '127.029759235501']"
105,2020,서울특별시,강남구,놀이터,실내 놀이터,레전드 히어로즈 역삼 르파크점,테헤란로22길 12,"['37.497967800874', '127.029759235501']"
106,2020,서울특별시,강남구,놀이터,놀이터,한강시민공원 이촌지구 놀이터,이촌2동,"['37.497967800874', '127.029759235501']"
107,2020,서울특별시,강남구,놀이터,놀이터,씨이씨북놀이터,신사 50-5번지 KR 서울특별시 서초구 잠원동 쇼핑상가 2층 204호,"['37.497967800874', '127.029759235501']"
108,2020,서울특별시,강남구,놀이터,놀이터,개나리래미안놀이터,역삼로,"['37.497967800874', '127.029759235501']"
109,2020,서울특별시,강남구,놀이터,놀이터,앵무새 놀이터,잠원로,"['37.497967800874', '127.029759235501']"
110,2020,서울특별시,강남구,놀이터,놀이터,용산도담도담실내놀이터,서빙고로 17 도담도담 실내놀이터 센트럴파크타워 2층,"['37.497967800874', '127.029759235501']"
111,2020,서울특별시,강남구,놀이터,놀이터,실내놀이터,자양동 497-4번지 2층 광진구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
112,2020,서울특별시,강남구,놀이터,놀이터,7080놀이터,남현동 1060-4 번지 하 1층,"['37.497967800874', '127.029759235501']"
113,2020,서울특별시,강남구,놀이터,놀이터,소야놀이터,자양동 677-23번지 1층,"['37.497967800874', '127.029759235501']"
114,2020,서울특별시,강남구,놀이터,놀이터,꼬냥이놀이터,잠실동 206-4번지 송파구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
115,2020,서울특별시,강남구,놀이터,놀이터,미미위클린놀이터,도곡1동 도곡로18길 57,"['37.497967800874', '127.029759235501']"
116,2020,서울특별시,강남구,놀이터,놀이터,언니들의놀이터,자양동 553 394번지 1층,"['37.497967800874', '127.029759235501']"
117,2020,서울특별시,강남구,놀이터,놀이터,발레놀이터,서초동 1342번지 3호 서초구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
118,2020,서울특별시,강남구,놀이터,놀이터,패션놀이터,사당동 139-19번지 1호 필지 1층 동작구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
119,2020,서울특별시,강남구,놀이터,놀이터,현대한강아파트 놀이터,이촌동 401,"['37.497967800874', '127.029759235501']"
120,2020,서울특별시,강남구,키즈카페,카페,엄마나무키즈카페,신흥3동 3436-13,"['37.487561327294', '127.103924752626']"
121,2020,서울특별시,강남구,키즈카페,,스마트브릭키즈카페,신사동 638-6번지 강남구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
122,2020,서울특별시,강남구,키즈카페,카페,키즈카페,오금동 50번지 1층 송파구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
123,2020,서울특별시,강남구,키즈카페,카페,점프노리키즈카페,가락동 167-3번지 5층 송파구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
124,2020,서울특별시,강남구,키즈카페,카페,키즈카페 쁘띠몽드 자곡점,자곡로 108,"['37.487561327294', '127.103924752626']"
125,2020,서울특별시,강남구,키즈카페,카페,봉봉키즈 성남점,태평동 수정로171번길 7 재경빌딩 5층,"['37.487561327294', '127.103924752626']"
126,2020,서울특별시,강남구,키즈카페,카페,치치뿌뿌키즈카페,내곡동 342-1번지 2층 203호,"['37.487561327294', '127.103924752626']"
127,2020,서울특별시,강남구,키즈카페,카페,웰니스맘앤키즈카페,잠실동 19번지 303호 잠실엘스 지상3층 송파구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
128,2020,서울특별시,강남구,키즈카페,카페,프레리 키즈카페,삼전동 22-4,"['37.487561327294', '127.103924752626']"
129,2020,서울특별시,강남구,키즈카페,어린이 놀이시설,하이아이키즈카페,언주로30길 21 아카데미스위트,"['37.487561327294', '127.103924752626']"
130,2020,서울특별시,강남구,키즈카페,카페,블럭앤키즈 위례점,위례동로 147 건아타워,"['37.487561327294', '127.103924752626']"
131,2020,서울특별시,강남구,키즈카페,,릴리펏 수서점,율현동 71-2 3층,"['37.487561327294', '127.103924752626']"
132,2020,서울특별시,강남구,키즈카페,실내 놀이터,킹콩점프,태평동 7288-6,"['37.487561327294', '127.103924752626']"
133,2020,서울특별시,강남구,키즈카페,Childrens cafe,바운스트램폴린파크 잠실점,타워730 지하1층 6호,"['37.487561327294', '127.103924752626']"
134,2020,서울특별시,강남구,키즈카페,실내 놀이터,코코몽 키즈랜드 송파점,문정동 516,"['37.487561327294', '127.103924752626']"
135,2020,서울특별시,강남구,키즈카페,어린이 놀이시설,릴리펏 청담본점,청담동 85-3,"['37.487561327294', '127.103924752626']"
136,2020,서울특별시,강남구,키즈카페,실내 놀이터,릴리펏 위례점,상가 213 5 KR.214.215 우남역 아이파크,"['37.487561327294', '127.103924752626']"
137,2020,서울특별시,강남구,키즈카페,카페,리틀비틀키즈카페,자양동 553-376번지 원우상가 2층 201호,"['37.487561327294', '127.103924752626']"
138,2020,서울특별시,강남구,키즈카페,카페,차이의놀이연구실,신사동 657-22,"['37.487561327294', '127.103924752626']"
139,2020,서울특별시,강남구,키즈카페,카페,곰비 베이비카페,창곡동 509-2,"['37.487561327294', '127.103924752626']"
140,2020,서울특별시,강남구,키즈카페,,스마트브릭키즈카페,신사동 638-6번지 강남구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
141,2020,서울특별시,강남구,키즈카페,카페,바오밥 키즈카페,청림동 14-4 관악구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
142,2020,서울특별시,강남구,키즈카페,카페,힐탑키즈카페,상도동 126-16,"['37.497967800874', '127.029759235501']"
143,2020,서울특별시,강남구,키즈카페,카페,키즈카페 쁘띠몽드 자곡점,자곡로 108,"['37.497967800874', '127.029759235501']"
144,2020,서울특별시,강남구,키즈카페,카페,치치뿌뿌키즈카페,내곡동 342-1번지 2층 203호,"['37.497967800874', '127.029759235501']"
145,2020,서울특별시,강남구,키즈카페,카페,마나모로키즈카페,방배동 919-1번지 지호빌딩 서초구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
146,2020,서울특별시,강남구,키즈카페,카페,리틀비틀키즈카페,자양동 553-376번지 원우상가 2층 201호,"['37.497967800874', '127.029759235501']"
147,2020,서울특별시,강남구,키즈카페,카페,아이나무키즈,봉천동 1660-3번지 지하동 1층 운차빌딩 관악구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
148,2020,서울특별시,강남구,키즈카페,카페,프리이엄 키즈카페 쁘띠몽드,자양동 227-333,"['37.497967800874', '127.029759235501']"
149,2020,서울특별시,강남구,키즈카페,카페,웰니스맘앤키즈카페,잠실동 19번지 303호 잠실엘스 지상3층 송파구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
150,2020,서울특별시,강남구,키즈카페,카페,키즈카페,반포동 118-3번지 외7필지 센트럴시티BP C201동 1호 서초구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
151,2020,서울특별시,강남구,키즈카페,카페,노랑 키즈 크레프트 카페 서초점,서초4동 1698-6,"['37.497967800874', '127.029759235501']"
152,2020,서울특별시,강남구,키즈카페,카페,프레리 키즈카페,삼전동 22-4,"['37.497967800874', '127.029759235501']"
153,2020,서울특별시,강남구,키즈카페,카페,카페드앙팡,한강대로77길 15 대아빌딩 4층,"['37.497967800874', '127.029759235501']"
154,2020,서울특별시,강남구,키즈카페,어린이 놀이시설,하이아이키즈카페,언주로30길 21 아카데미스위트,"['37.497967800874', '127.029759235501']"
155,2020,서울특별시,강남구,키즈카페,,키즈플라넷,이태원동 6-4번지 디동 용산구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
156,2020,서울특별시,강남구,키즈카페,카페,원더볼즈,반포동 54-1,"['37.497967800874', '127.029759235501']"
157,2020,서울특별시,강남구,키즈카페,어린이 놀이시설,챔피언 1250,한강로3가 40-999,"['37.497967800874', '127.029759235501']"
158,2020,서울특별시,강남구,키즈카페,카페,부밀리BOOMILY,반포4동 88-7 3 층,"['37.497967800874', '127.029759235501']"
159,2020,서울특별시,강남구,키즈카페,Childrens cafe,바운스트램폴린파크 잠실점,타워730 지하1층 6호,"['37.497967800874', '127.029759235501']"
160,2020,서울특별시,강남구,소아과,소아과 전문의,청담이든소아청소년과의원,삼성2동 봉은사로 469,"['37.487561327294', '127.103924752626']"
161,2020,서울특별시,강남구,소아과,소아과 전문의,강남연세소아과의원,역삼동 755,"['37.487561327294', '127.103924752626']"
162,2020,서울특별시,강남구,소아과,소아과 전문의,최은희소아과의원,거여동 27-5,"['37.487561327294', '127.103924752626']"
163,2020,서울특별시,강남구,소아과,소아과 전문의,서울영재소아과의원,대치동 987-14,"['37.487561327294', '127.103924752626']"
164,2020,서울특별시,강남구,소아과,소아과 전문의,연세우리소아청소년과,개포동 655-4,"['37.487561327294', '127.103924752626']"
165,2020,서울특별시,강남구,소아과,소아과 전문의,연세소아청소년과의원,잠실동 22,"['37.487561327294', '127.103924752626']"
166,2020,서울특별시,강남구,소아과,소아과 전문의,소소아과의원,송파1동 19-6,"['37.487561327294', '127.103924752626']"
167,2020,서울특별시,강남구,소아과,소아과 전문의,청담드림소아청소년과의원,청담동 삼성로 712 76-1) B1층,"['37.487561327294', '127.103924752626']"
168,2020,서울특별시,강남구,소아과,소아과 전문의,삼성드림소아청소년과의원,잠실동 242-9,"['37.487561327294', '127.103924752626']"
169,2020,서울특별시,강남구,소아과,소아과 전문의,양원경소아청소년의원,도곡동 538-1,"['37.487561327294', '127.103924752626']"
170,2020,서울특별시,강남구,소아과,소아과 전문의,푸른소아과의원,개포동 12-4,"['37.487561327294', '127.103924752626']"
171,2020,서울특별시,강남구,소아과,소아과 전문의,삼성드림아이소아청소년과의원,창곡동 509-2 B동 502호 우성트램타워,"['37.487561327294', '127.103924752626']"
172,2020,서울특별시,강남구,소아과,소아과 전문의,아산현소아청소년과의원,거여동 293-1,"['37.487561327294', '127.103924752626']"
173,2020,서울특별시,강남구,소아과,소아과 전문의,동선소아과의원,일원동 711-1,"['37.487561327294', '127.103924752626']"
174,2020,서울특별시,강남구,소아과,소아과 전문의,란앤민소아과,석촌동 277-1,"['37.487561327294', '127.103924752626']"
175,2020,서울특별시,강남구,소아과,소아과 전문의,연세정소아과의원,가락동 192,"['37.487561327294', '127.103924752626']"
176,2020,서울특별시,강남구,소아과,소아과 전문의,황정아소아과의원,삼전동 48-9,"['37.487561327294', '127.103924752626']"
177,2020,서울특별시,강남구,소아과,소아과 전문의,내곡소아청소년과의원,신원동 271-23,"['37.487561327294', '127.103924752626']"
178,2020,서울특별시,강남구,소아과,소아과 전문의,연세키즈소아청소년과,대치동 622번지 222호 클래시아 강남구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
179,2020,서울특별시,강남구,소아과,소아과 전문의,아이웰소아청소년과,잠실4동,"['37.487561327294', '127.103924752626']"
180,2020,서울특별시,강남구,소아과,소아과 전문의,청담이든소아청소년과의원,삼성2동 봉은사로 469,"['37.497967800874', '127.029759235501']"
181,2020,서울특별시,강남구,소아과,소아과 전문의,강남연세소아과의원,역삼동 755,"['37.497967800874', '127.029759235501']"
182,2020,서울특별시,강남구,소아과,소아과 전문의,서초연세소아과의원,서초동 1334,"['37.497967800874', '127.029759235501']"
183,2020,서울특별시,강남구,소아과,소아과 전문의,연세해맑은소아청소년과,우면동 757,"['37.497967800874', '127.029759235501']"
184,2020,서울특별시,강남구,소아과,소아과 전문의,서울영재소아과의원,대치동 987-14,"['37.497967800874', '127.029759235501']"
185,2020,서울특별시,강남구,소아과,소아과 전문의,연세우리소아청소년과,개포동 655-4,"['37.497967800874', '127.029759235501']"
186,2020,서울특별시,강남구,소아과,소아과 전문의,연세소아청소년과의원,잠실동 22,"['37.497967800874', '127.029759235501']"
187,2020,서울특별시,강남구,소아과,소아과 전문의,우리동네소아청소년과,이촌동 300-27,"['37.497967800874', '127.029759235501']"
188,2020,서울특별시,강남구,소아과,소아과 전문의,명소아과의원,용문동 27-2,"['37.497967800874', '127.029759235501']"
189,2020,서울특별시,강남구,소아과,소아과 전문의,서앤정소아과의원,이촌동 302-52,"['37.497967800874', '127.029759235501']"
190,2020,서울특별시,강남구,소아과,소아과 전문의,연세곰돌이소아청소년과,동광로 77 넥센강남타워 파맥스프라자 3층,"['37.497967800874', '127.029759235501']"
191,2020,서울특별시,강남구,소아과,소아과 전문의,청담드림소아청소년과의원,청담동 삼성로 712 76-1) B1층,"['37.497967800874', '127.029759235501']"
192,2020,서울특별시,강남구,소아과,소아과 전문의,세림소아과,신사동 586-5,"['37.497967800874', '127.029759235501']"
193,2020,서울특별시,강남구,소아과,소아과 전문의,삼성드림소아청소년과의원,잠실동 242-9,"['37.497967800874', '127.029759235501']"
194,2020,서울특별시,강남구,소아과,소아과 전문의,서울소아과의원,서초2동 1333,"['37.497967800874', '127.029759235501']"
195,2020,서울특별시,강남구,소아과,소아과 전문의,양원경소아청소년의원,도곡동 538-1,"['37.497967800874', '127.029759235501']"
196,2020,서울특별시,강남구,소아과,소아과 전문의,연소아과의원,보광동 216-100,"['37.497967800874', '127.029759235501']"
197,2020,서울특별시,강남구,소아과,소아과 전문의,동심소아과,서초동 1690-2,"['37.497967800874', '127.029759235501']"
198,2020,서울특별시,강남구,소아과,소아과 전문의,푸른소아과의원,개포동 12-4,"['37.497967800874', '127.029759235501']"
199,2020,서울특별시,강남구,소아과,소아과 전문의,조앤조내과소아과,역삼동 816-1,"['37.497967800874', '127.029759235501']"
200,2020,서울특별시,강남구,학원,입시학원,(주)세정학원,대치동 도곡로 435,"['37.487561327294', '127.103924752626']"
201,2020,서울특별시,강남구,학원,컴퓨터학원,코딩학원,강남대로84길 16 제이스타워 12층,"['37.487561327294', '127.103924752626']"
202,2020,서울특별시,강남구,학원,입시학원,강남대성학원,테헤란로4길 39,"['37.487561327294', '127.103924752626']"
203,2020,서울특별시,강남구,학원,어학원,조앤북영어학원,도곡동 544번지 3층 -302호 신호빌딩 강남구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
204,2020,서울특별시,강남구,학원,영어학원,크레오학원,방이동 209-2번지 1층 송파구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
205,2020,서울특별시,강남구,학원,입시학원,비전21&VN학원,삼성로57길 28,"['37.487561327294', '127.103924752626']"
206,2020,서울특별시,강남구,학원,어학원,비탑영어학원,대치동 507번지 305호 윈플러스상가 강남구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
